entry_uuid,legend_bullet_src,entry_date,entry_text,entry_links,scrape_timestamp
ff0dbf88-84d9-45eb-89c7-ac40632b92d6,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"February 12, 2017","- February 12, 2017 – In the wake of Donald Trump’s travel ban, some international travelers faced increased scrutiny at airports, and in some cases were asked to deliver digital information to Border Protection. Sidd Bikkannavar, a natural-born U.S. citizen and scientist at NASA, was detained at an airport in Texas upon his return from Chile and pressured into unlocking his cell phone for search. Haisam Elsharkawi, an American citizen and electronics salesman from Anaheim, California, surrendered his cell phone after persistent pressure from border control. He said in an interview that border control told him they would confiscate the phone if he did not comply. Elsharkawi said, “I opened the doors of hell when I asked for a lawyer. They just started attacking me verbally. ‘Why do you need a lawyer? Are you a criminal? What are you hiding?’” ",['https://www.nytimes.com/2017/02/14/business/border-enforcement-airport-phones.html'],2020-11-06 05:56:35.548197
3f298b82-6698-48aa-83e9-ecddfd0d3a67,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"August 9, 2017"," – August 9, 2017 – VICE News reported that White House officials, including Reince Priebus and Sean Spicer, twice daily would deliver a folder to President Trump filled with positive news coverage and supportive tweets. ",['https://news.vice.com/en_ca/article/zmygpe/trump-folder-positive-news-white-house'],2020-11-06 05:56:35.548528
49d8a1ea-1c60-4ebf-8916-9b6bae3604cc,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3519/1522176814/public/bulletpink.png?1522176814'],"August 21, 2017","- August 21, 2017 – The U.S. Secret Service spent substantial sums with Donald Trump’s businesses, including at least $137,000 on golf cart rentals at Mar-a-Lago and Bedminster. Based on a Government Accountability Office report, each trip to Mar-a-Lago costs the taxpayer $3 million in total. ","['http://www.newsweek.com/trump-golf-trips-have-cost-nearly-150000-cart-rentals-secret-service-727933', 'https://www.cbsnews.com/news/secret-service-costs-for-trump-family-protection-continue-to-mount/']",2020-11-06 05:56:35.548809
ff564fc2-9633-45df-8b74-a704b864fc87,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"April 18, 2020"," – April 18, 2020 – Trump faulted Democratic governors for not doing enough to test people for COVID-19. “They don’t want to use all of the capacity that we’ve created,” he said in a briefing. “We have tremendous capacity.” ",['https://www.cnn.com/2020/04/18/politics/trump-governors-testing/'],2020-11-06 05:56:35.549124
ddc23eac-dd0f-4402-b2c0-5da955829a05,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563']","April 26, 2019","  – April 26, 2019 – More than 100 countries have ratified a treaty to promote peace and end illicit arms trade. Trump used a large gathering at the National Rifle Association’s annual convention to announce that the United States would withdraw from the Arms Trade Treaty. ",['https://www.armscontrol.org/act/2019-05/news/us-quit-arms-trade-treaty'],2020-11-06 05:56:35.549449
91cd3397-10b3-4125-a35d-68ec14d219a6,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"October 25, 2017"," – October 25, 2017 – As part of an ongoing online feud, Donald Trump tweeted at Senators Jeff Flake and Bob Corker: “The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt & wounded!”",['https://twitter.com/realdonaldtrump/status/923149037523566592?lang=en'],2020-11-06 05:56:35.549731
03104db9-264d-4ade-b3ab-78ce8e033c46,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"April 2, 2018"," – April 2, 2018 – EPA Administrator Scott Pruitt rented a condo from a lobbying firm called William & Jensen, paying $50 per day for the space (well below market rate according to the New York Times). William & Jensen represented the Enbridge pipeline project, which had been awaiting approval from the EPA confirming the agency had no environmental objections. In March of 2017, Enbridge received the approval from Pruitt’s agency.",['https://www.nytimes.com/2018/04/02/climate/epa-pruitt-pipeline-apartment.html'],2020-11-06 05:56:35.550278
f558ff7c-0b61-4091-9365-3a9c71e865bc,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563']","July 8, 2020","  – July 8, 2020 – Rejecting the Centers for Disease Control and Prevention’s “very tough & expensive guidelines,” Trump said students should go back to school in the fall. If school districts didn’t obey him, he said, they could lose their federal funding. “In Germany, Denmark, Norway, Sweden and many other countries, SCHOOLS ARE OPEN WITH NO PROBLEMS,” he wrote on Twitter. “The Dems think it would be bad for them politically if U.S. schools open before the November Election, but is important for the children & families. May cut off funding if not open!”",['https://www.nytimes.com/2020/07/08/us/politics/trump-schools-reopening.html'],2020-11-06 05:56:35.550811
bcd60b71-4eea-4c8c-a1f9-d077590269df,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"September 11, 2018","  – September 11, 2018 – Bob Woodward  published Fear, giving an inside view of the instability of Trump’s White House. Woodward wrote, “The reality was that the United States in 2017 was tethered to the words and actions of an emotionally overwrought, mercurial and unpredictable leader. Members of his staff had joined to purposefully block some of what they believed were the president’s most dangerous impulses. It was a nervous breakdown of the executive power of the most powerful country in the world.” ",['https://www.nytimes.com/2018/09/04/us/politics/woodward-trump-book-fear.html?module=inline'],2020-11-06 05:56:35.551133
28edbfa4-fee3-41c7-9083-7d7df91e26b4,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"June 14, 2020"," – June 14, 2020 – Trump testily defended himself after videos shot at West Point showed him tentatively walking down a ramp and struggling to drink from a glass of water. Though the day was sunny and hot, Trump tweeted that the ramp was “very slippery.”",['https://www.nytimes.com/2020/06/14/us/politics/trump-ramp-water-glass-health.html'],2020-11-06 05:56:35.551415
67db10e4-60d5-4c7e-8106-fff5a0588869,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3512/1521729445/original/bulletred.png?1521729445']","October 9, 2018","  – October 9, 2018 – As protestors rallied against the confirmation of Supreme Court Justice nominee Brett Kavanaugh, Donald Trump continued to push a conspiracy theory that leftist protestors are paid by wealthy Democrats. “The paid D.C. protesters are now ready to REALLY protest because they haven’t gotten their checks — in other words, they weren’t paid! Screamers in Congress, and outside, were far too obvious — less professional than anticipated by those paying (or not paying) the bills!” Trump tweeted. “The very rude elevator screamers are paid professionals only looking to make Senators look bad. Don’t fall for it! Also, look at all of the professionally made identical signs. Paid for by Soros and others. These are not signs made in the basement from love! #Troublemakers” ","['https://www.politico.com/story/2018/10/09/trump-kavanaugh-paid-protesters-883617', 'https://twitter.com/realdonaldtrump/status/1049638803177127936?lang=en']",2020-11-06 05:56:35.551822
9962f852-5f2b-4709-b331-23409625294a,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"October 6, 2017"," – October 6, 2017 – On Wednesday, October 4, 2017, the official FEMA website listed two statistics quantifying slow recovery efforts in Puerto Rico after Hurricane Maria. According to FEMA, only 50 percent of Puerto Ricans had access to drinking water nearly one month after Hurricane Maria had struck land, and 98% of Puerto Ricans were still without electricity. By the morning of Thursday, October 5, the statistics had been deleted from the website. When reached for comment amid uproar about the removal, a FEMA spokesperson offered no explanation for the change. By Friday afternoon, amid an uproar about the censorship, the figures had returned to the site.",['https://www.washingtonpost.com/news/post-politics/wp/2017/10/05/fema-removes-statistics-about-drinking-water-access-and-electricity-in-puerto-rico-from-website/?utm_term=.00083ff84816'],2020-11-06 05:56:35.552221
ec93f63c-d0bf-4866-a21b-131debb44955,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"November 11, 2017"," – November 11, 2017 – Despite escalating tensions with North Korea, Donald Trump tweeted, “Why would Kim Jong-un insult me by calling me ‘old,’ when I would NEVER call him ‘short and fat?’ Oh well, I try so hard to be his friend — and maybe someday that will happen!” ",['https://twitter.com/realdonaldtrump/status/929511061954297857?lang=en'],2020-11-06 05:56:35.552680
f14247e6-64b3-4cf5-a090-2f32d545a22c,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863']","June 5, 2019","  – June 5, 2019 – The Department of Health and Human Services announced new restrictions on human fetal tissue research. The new policy prohibits federal scientists from obtaining fetal tissue samples from elective abortions to conduct research projects. Fetal tissue research has been beneficial in developing vaccines, studying the transmission of HIV, and treating Parkinson’s, diabetes, and rheumatoid arthritis. ","['https://www.hhs.gov/about/news/2019/06/05/statement-from-the-department-of-health-and-human-services.html', 'https://www.spectrumnews.org/news/trumps-fetal-tissue-policy-impacts-medical-research/']",2020-11-06 05:56:35.553224
8162a558-6054-4c12-a87c-b87ad40f1d31,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563']","August 20, 2019","  – August 20, 2019 – Trump suggested that the U.S. purchase Greenland, telling reporters, “Strategically, it’s interesting.” Greenland, which is part of Denmark, has a wealth of natural resources, including coal, zinc, and copper, that held an interest for Trump. The president posted an image on Twitter of a golden Trump Tower skyscraper on the island. When Denmark’s prime minister Mette Frederiksen responded to the suggestion by saying, “Greenland is not for sale,” Trump canceled his planned visit to Denmark, attacked NATO, and called Frederiksen “nasty” and her remarks “inappropriate.” ","['https://www.reuters.com/article/us-usa-trump-greenland/trump-calls-danish-pms-rebuff-of-greenland-idea-nasty-as-trip-cancellation-stuns-danes-idUSKCN1VB0TC', ':https://twitter.com/realDonaldTrump/status/1163961884225277954']",2020-11-06 05:56:35.553634
f861726b-5063-488a-9f37-a4f284919775,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758']","January 14, 2019 ","   – January 14, 2019  – The Clemson Tigers football team visited the White House after winning the national championship. Previous White House celebrations for sports teams have featured elegant meals that highlight the best of American cuisine. Trump served them a candlelit dinner of McDonald’s fast food, still in paper wrappers.",['https://www.npr.org/2019/01/15/685416350/feast-fit-for-a-burger-king-trump-serves-fast-food-to-college-football-champs'],2020-11-06 05:56:35.553959
