entry_uuid,categories,entry_date,entry_date_dt,entry_text_split,scrape_timestamp
9d05b04e-449a-4f59-90a5-ec157e55ad55,['Public Statements / Tweets'],"August 23, 2020",2020-08-23 00:00:00,"Without providing any proof, Trump alleged that the Food and Drug Administration was intentionally delaying coronavirus vaccine trials. “The deep state, or whoever, over at the FDA is making it very difficult for drug companies to get people in order to test the vaccines and therapeutics,” he tweeted. “Obviously, they are hoping to delay the answer until after November 3rd. Must focus on speed, and saving lives!”",2020-11-05 02:35:36.745011
b0260789-4698-4350-b147-3a78f967a1f4,"['Trump Family Business Dealings', 'Public Statements / Tweets']","April 2, 2020",2020-04-02 00:00:00,"Jared Kushner, a White House adviser and Trump’s son-in-law, asserted that the Strategic National Stockpile of ventilators and medical supplies was “supposed to be our stockpile — it’s not supposed to be states’ stockpiles that they then use.” Journalists at the Kushner news conference pointed out that what he said went against the program’s description on its website. The following day, the program website’s wording was altered to match what Kushner had said.",2020-11-05 02:35:36.745446
6507bba8-bb89-428a-a499-c4e6e7ec51d6,['Trump Staff & Administration'],"November 2, 2020",2020-11-02 00:00:00,"On his final day of campaigning, Trump held five rallies in four states, drawing thousands of supporters — most of whom neither wore masks nor social-distanced despite a dramatic increase in coronavirus cases across the country. The president mocked his rival, Joe Biden, for holding smaller events at which people stayed in their cars to remain safe.",2020-11-05 02:35:36.745871
6992b89b-f3ac-4694-939f-62ccce93e2b6,['Trump Staff & Administration'],"March 8, 2018",2018-03-08 00:00:00,"The Interior Department planned to spend $139,000 on six doors for Secretary Ryan Zinke’s office.",2020-11-05 02:35:36.746290
dbc7b2f4-8a76-4f01-9b97-5b434822723f,"['Public Statements / Tweets', 'Environment']","November 10, 2018",2018-11-10 00:00:00,"Trump blamed the Camp Fire, the deadliest blaze in California’s history, on poor forest management. In a tweet, he threatened the state: “Remedy now, or no more Fed payments!” California regulators, however, came to a different conclusion, determining that Pacific Gas & Electric equipment caused the fire.",2020-11-05 02:35:36.746675
31cc1329-d703-4c59-98b9-109ebaa91b35,['Collusion with Russia & Obstruction of Justice'],"December 6, 2019",2019-12-06 00:00:00,"The White House refused to cooperate with the impeachment trial, deciding not to send representative counsel to future hearings, instructing officials not to testify, and refusing to hand over documents.",2020-11-05 02:35:36.747071
34afe544-f62d-45e3-a0d4-78abb5e43c07,['Public Statements / Tweets'],"December 20, 2019",2019-12-20 00:00:00,"Mark Galli, editor in chief of Christianity Today, called for Trump’s removal from office based on the president’s “moral deficiencies.” In a harshly worded tweet, Trump slammed the conservative publication as a “far left magazine.”",2020-11-05 02:35:36.747656
06a11de2-ac70-4f4b-8271-fe2bdcce5f55,"['Trump Staff & Administration', 'Environment']","January 23, 2020",2020-01-23 00:00:00,"The Environmental Protection Agency finalized its revised Navigable Waters Protection Rule. Under Trump, protections for many rivers, streams, and wetlands were now officially removed.",2020-11-05 02:35:36.748082
d0216d93-0fe7-45b1-ad19-20babfefe39e,"['Environment', 'Policy']","June 10, 2020",2020-06-10 00:00:00,"The topic of drilling for oil and gas off Florida’s coast has long been a third rail of politics for both parties in the state. Having relaxed regulations, though, Trump’s Interior Department planned to open up drilling off the state’s coast — but not until after the November election.",2020-11-05 02:35:36.748424
69dd60c8-2ae5-4d10-a742-771434ae10fd,['Trump Family Business Dealings'],"November 13, 2016",2016-11-13 00:00:00,"Ivanka Trump accompanied her father on his presidential interview with 60 Minutes. Ivanka’s upscale jewelry brand used her father’s political appearance to promote a $10,800 bracelet she had worn during the broadcast.",2020-11-05 02:35:36.748720
3f8c969b-c361-42be-82ab-d2d2e30d9e9b,['Policy'],"October 30, 2018",2018-10-30 00:00:00,"Days before the midterm elections, Trump stated that he would sign an executive order to end birthright citizenship in the United States.",2020-11-05 02:35:36.748978
a3fb568c-87ac-47c0-bcf4-fc1fad8ba028,['Trump Staff & Administration'],"September 21, 2017",2017-09-21 00:00:00,"Twenty-two of Donald Trump’s appointees to the Department of Agriculture had no prior experience with agriculture. Some even lacked a college degree. However, all 22 did work on the Trump campaign in 2016.",2020-11-05 02:35:36.749411
01781c5d-8716-45b7-92a9-db89f709acdd,['Policy'],"March 16, 2017",2017-03-16 00:00:00,"Donald Trump’s budget proposal presented a 20 percent budget cut to the National Institutes of Health, the agency responsible for funding around one quarter of medical research in the United States. The dean of Baylor’s biomedical research school said the proposed budget, “would bring American biomedical science to a halt.”",2020-11-05 02:35:36.749867
c5d26494-fde2-474c-a9b4-61903ba2687b,['Collusion with Russia & Obstruction of Justice'],January/February 2018,2018-01-30 00:00:00,"Responding to the pending release of the Republican-generated Nunes memo and its alleged revelations about surveillance of the Donald Trump campaign by the FBI, Speaker of the House Paul Ryan said, “I think the people at the FBI, at the DOJ need to cleanse their own house if there are problems in their own house,” claiming that, “there’s a very legitimate issue here as to whether or not an American’s civil liberties were violated in the FISA process. Members of the Trump administration like Donald Trump Jr. also spoke to the memo’s allegations of FBI wrongdoing, later calling its release “sweet revenge” for the Trump family.",2020-11-05 02:35:36.750409
71df04c3-3338-4343-bd70-5b953d091e9a,"['Policy', 'Trump Staff & Administration']","May 15, 2020",2020-05-15 00:00:00,"The coronavirus stabilization law that Congress passed included money for public education institutions hurt by the pandemic, but Trump’s Education Secretary Betsy DeVos directed $180 million of it to private and religious schools.",2020-11-05 02:35:36.750750
1a227725-65ba-4e10-9012-fbb4b079468d,"['Public Statements / Tweets', 'Policy']","August 10, 2017",2017-08-10 00:00:00,"Frustrated by Congress’s failed efforts to repeal the Affordable Care Act, President Trump lashed out at Senate Majority Leader Mitch McConnell. Trump doled out his critique in two tweets directed at the senator: “Mitch, get back to work and put Repeal & Replace, Tax Reform & Cuts and a great Infrastructure Bill on my desk for signing. You can do it!” and “Can you believe that Mitch McConnell, who has screamed Repeal & Replace for 7 years, couldn’t get it done. Must Repeal & Replace ObamaCare!”",2020-11-05 02:35:36.751168
edd067b3-8028-49f7-a6b6-3b4b311c64b4,"['Public Statements / Tweets', 'Trump Staff & Administration']","September 19, 2018",2018-09-19 00:00:00,"In an interview with The Hill, Donald Trump criticized Attorney General Jeff Sessions, who recused himself from the Russian investigation. “I don’t have an attorney general. It’s very sad,” Trump said. He’d previously called Sessions “weak” and “disloyal.”",2020-11-05 02:35:36.751789
96c2713f-1cae-4eb5-9810-73ebca0c8b4c,['Public Statements / Tweets'],"October 8, 2020",2020-10-08 00:00:00,"Speaking publicly at length for the first time since testing positive for the coronavirus, Trump lashed out at Cabinet members and his political rivals. “I’m not happy about him,” Trump said about Secretary of State Mike Pompeo, citing Pompeo’s failure to release Hillary Clinton’s emails. In an interview with Fox, the president added that William Barr’s legacy would be tainted if the attorney general did not indict Joe Biden and Barack Obama. He also called vice presidential candidate Kamala Harris “a monster” and a “communist.” Speaking about the coronavirus, Trump said that he might have contracted it when meeting with relatives of fallen service members — even though a veterans’ group maintained that none of those people got sick after visiting the White House. “I went through like 35 people,” he said. “They come within an inch of my face sometimes. They want to hug me and they want to kiss me. And they do. And frankly, I’m not telling them to back up. I’m not doing it. But I did say it’s obviously dangerous. It’s a dangerous thing, if you go by the Covid thing.”",2020-11-05 02:35:36.752157
9bb19da7-716f-4692-8199-d0f77f208485,['Collusion with Russia & Obstruction of Justice'],"May 18, 2017",2017-05-18 00:00:00,"Calling the Russia investigation a “witch hunt,” Donald Trump denied former FBI Director James Comey’s claim that Trump had asked Comey to end the investigation. Trump asserted, “There is no collusion between certainly myself and my campaign.”",2020-11-05 02:35:36.752461
725d5e9b-bad2-42b7-a3bc-b4d7eecdab79,"['Collusion with Russia & Obstruction of Justice', 'Policy']","February 8, 2019",2019-02-08 00:00:00,"In a tweet, Trump praised Kim Jong Un, saying that under  Kim’s rule, North Korea would become an “economic powerhouse.” Trump’s tweet continued: “I have gotten to know him & fully understand how capable he is. North Korea will become a different kind of Rocket – an Economic one!” Kim is one of several authoritarian leaders Trump has praised over the years.",2020-11-05 02:35:36.752906
e2cf0b76-27b8-46d9-a231-78affbf35f7f,['Public Statements / Tweets'],"November 27, 2017",2017-11-27 00:00:00,"At a speech to Native American veterans of World War II, Donald Trump digressed to reference Elizabeth Warren’s claim of Native American ancestry, saying to the veterans, “I just want to thank you because you’re very, very special people. You were here long before any of us were here, although we have a representative in Congress who, they say, was here a long time ago. They call her ‘Pocahontas.’ But you know what, I like you because you are special. You are special people.”",2020-11-05 02:35:36.753169
32400a19-050b-4e82-994b-09d6c5721356,['Public Statements / Tweets'],"April 14, 2020",2020-04-14 00:00:00,"Trump said that he would cut off U.S. payments to the World Health Organization, claiming that the WHO engaged in a coverup of the outbreak in its early days in China. “We have not been treated properly,” he said of the organization.",2020-11-05 02:35:36.753468
11c9899f-cb54-4af4-880b-02d1d3d6f8f5,"['White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","June 18, 2020",2020-06-18 00:00:00,"Trump campaign posts and advertisements that featured an inverted red triangle were removed by Facebook, which cited the company’s policies on hate-group symbols. The triangle was used by Nazis to single out political opponents. The Trump campaign dismissed the issue, saying, “This is an emoji.”",2020-11-05 02:35:36.753720
a8ace161-74ae-4a78-8af3-b512db2aa010,['Public Statements / Tweets'],"June 16, 2015",2015-06-16 00:00:00,"In his speech announcing his candidacy for President of the United States, Donald Trump said, “When Mexico sends its people, they’re not sending their best. They’re sending people that have lots of problems. They’re bringing drugs. They’re bringing crime. They’re rapists. And some, I assume, are good people.”",2020-11-05 02:35:36.753968
df2003b7-5357-4fac-9d76-a90e05c0f84d,"['Public Statements / Tweets', 'Policy']","April 30, 2020 ",2020-04-30 00:00:00,"Trump administration officials put pressure on U.S. spy agencies to dig up evidence that the coronavirus originated in a lab in Wuhan, China — a theory that was widely discredited. The strategy was part of Trump’s attempt to blame China for what he continued to call the “Chinese virus.”",2020-11-05 02:35:36.754374
362e1694-2f0b-4cf2-a226-1b4b20bbf2f3,"['Collusion with Russia & Obstruction of Justice', 'Public Statements / Tweets', 'Public Statements / Tweets']","July 12, 2017",2017-07-12 00:00:00,"In defending his son after news surfaced that Donald Trump Jr. met with a Russian lawyer during the presidential campaign, Donald Trump repeated said again the Russia investigation is “""the greatest Witch Hunt in political history"":.”",2020-11-05 02:35:36.754696
20bb1ff9-3b44-48da-a11e-91c435838e52,['Public Statements / Tweets'],"March 27, 2020",2020-03-27 00:00:00,"Trump singled out the governors of Michigan and Washington for not being sufficiently grateful for federal government aid during the pandemic. “I want them to be appreciative,” he said. “If they don’t treat you right, I don’t call.”",2020-11-05 02:35:36.754966
af96b62d-df18-4e0c-882b-42eaa3b8c373,"['Public Statements / Tweets', 'White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","August 4, 2020",2020-08-04 00:00:00,"Jonathan Swan of Axios asked Trump how the coronavirus was “under control” when 1,000 Americans were dying of it every day. “They are dying. That’s true. It is what it is,” Trump replied. In the same interview, Trump maintained that he did not know about Russia’s offer of bounties for American troops killed in Afghanistan. The bounties, though, were reportedly brought to his attention in intelligence reports. “I read a lot,” he said. “I comprehend extraordinarily well. Probably better than anybody you’ve interviewed in a long time.” When asked how history will remember the late civil rights leader John Lewis, Trump replied, “I really don’t know. I don’t know. I don’t know John Lewis. He chose not to come to my inauguration.”",2020-11-05 02:35:36.755306
5036003a-5ae1-4286-9332-7d35c8904d2b,['Public Statements / Tweets'],"April 6, 2018",2018-04-06 00:00:00,"Sinclair broadcasters across the country read an identical script warning of biased and misleading news. A video by Deadspin stitched together the segments from dozens of local anchors, so they all said in chorus, “We’re concerned about the troubling trend of irresponsible, one-sided news stories plaguing our country […] this is extremely dangerous for our democracy.” After the internet uproar over the hypocrisy evident in the video, Trump tweeted a defense of Sinclair, saying, “So funny to watch the Fake News Networks, among the most dishonest groups of people I’ve ever dealt with, criticize Sinclair Broadcasting for being biased. Sinclair is far superior to CNN and even more fake NBC, which is a total joke.” Sinclair was among the largest media organizations in America; if its purchase of Tribune Media gained approval from the FCC, Sinclair would broadcast local news for 72% of American households.",2020-11-05 02:35:36.755774
b62c43be-2fed-4ceb-8d38-b9b2084e9a27,['Policy'],"April 15, 2020",2020-04-15 00:00:00,"As a result of waiting for months to obtain N95 respirator masks, the Trump administration paid companies $5 per mask — almost eight times what the price was earlier in the year.",2020-11-05 02:35:36.756027
7f1733e0-9ed8-4e37-ab4a-f2b9910ab283,['Trump Staff & Administration'],"April 22, 2020",2020-04-22 00:00:00,"Dr. Rick Bright, who headed the agency to develop a coronavirus vaccine, cast doubts on whether hydroxychloroquine could prevent Covid-19. Questioning the drug touted by Trump cost him his position: Bright was ousted as director of the Department of Health and Human Services’ Biomedical Advanced Research and Development Authority.",2020-11-05 02:35:36.756281
2b18c6e6-24bb-4c98-9c74-22427693ce68,['Public Statements / Tweets'],"July 19, 2017",2017-07-19 00:00:00,"In an interview with The New York Times, Donald Trump said he would not have chosen Jeff Sessions to be the attorney general if he had known Sessions would recuse himself from the Russia investigation. This admission underscored his expectation of loyalty from his administration, and further suggested a simmering conflict between Trump and Sessions.",2020-11-05 02:35:36.756652
dc8db689-8b60-44c9-9aea-cfcf210f90d9,['Public Statements / Tweets'],"November 27, 2017",2017-11-27 00:00:00,"Donald Trump tweeted, “We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!”",2020-11-05 02:35:36.757182
7ad94023-cfb6-4058-b311-364a653dc4fc,"['Public Statements / Tweets', 'Sexual Misconduct, Harassment, & Bullying']","September 14, 2019",2019-09-14 00:00:00,New sexual assault allegations were brought up against Trump-nominated Supreme Court Justice Brett Kavanaugh a year after his confirmation hearing in which Christine Blasey Ford accused him of sexual assault.,2020-11-05 02:35:36.757583
d78cd990-1c9f-4bf9-af6c-6df513a43e13,"['Trump Staff & Administration', 'Collusion with Russia & Obstruction of Justice']","December 17, 2019",2019-12-17 00:00:00,"Although Marie Yovanovitch’s colleagues praised her professionalism, Rudy Giuliani tweeted that the former U.S. envoy to Ukraine who testified against Trump was removed from her post because she “was OBSTRUCTING JUSTICE and that’s not the only thing she was doing. She at minimum enabled Ukranian collusion.”",2020-11-05 02:35:36.758080
18b995a5-527d-47be-a679-87cc82d8f1e9,['Policy'],"July 14, 2020",2020-07-14 00:00:00,"All data about patients with the coronavirus must be sent by hospitals to a central database in Washington, D.C., the Trump administration said. The order bypassed the Centers for Disease Control and Prevention and meant that information might not be accessible to the public.",2020-11-05 02:35:36.758505
484424f7-dcd2-4642-8919-8a7970f43db1,['Trump Staff & Administration'],"April 14, 2017",2017-04-14 00:00:00,"Candice Jackson, the person responsible for investigating civil rights complaints for the Department of Education, once criticized Stanford University for “discriminatory programs” after finding the school had a tutoring program that offered study help to minorities. Education Secretary Betsy DeVos appointed Jackson to the role of acting head for the department’s Office of Civil Rights. In this position, Jackson was tasked with leading a team of 550 people to handle about 10,000 complaints per year.",2020-11-05 02:35:36.758858
467339fc-5f14-4ca4-984d-460dbeddbfe5,"['Policy', 'Public Statements / Tweets', 'White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","July 20, 2020",2020-07-20 00:00:00,"Blaming Democrats for allowing cities to get “out of control,” Trump said he planned to send more federal agents to Chicago and other cities. “Look at what’s going on,” he said of cities, “all run by very liberal Democrats. All run, really, by radical left… If Biden got in, that would be true for the country. The whole country would go to hell. And we’re not going to let it go to hell.”",2020-11-05 02:35:36.759457
73031ab4-e21d-4207-bb51-9b3c99f2c8b9,['Trump Staff & Administration'],"August 27, 2020",2020-08-27 00:00:00,"The Trump administration broke norms and flouted the Hatch Act by using government property — the White House — for a political convention. Trump delivered his closing-night speech from the South Portico, flanked by Jumbotrons on the South Lawn that screened campaign billboards. Roughly 1,500 people attended the speech, sitting closely together, most refusing to wear masks. A senior White House official dismissed any concerns about the coronavirus, telling CNN, “Everybody is going to catch this thing eventually.”",2020-11-05 02:35:36.760078
e25b667f-91d4-4ac8-b655-5460ac91566a,['Public Statements / Tweets'],"October 21, 2017",2017-10-21 00:00:00,The families of four fallen American soldiers received rush-delivered UPS messages from Donald Trump after he stated in a phone interview that he had contacted “virtually all” Gold Star families.,2020-11-05 02:35:36.760497
b82f0e35-85f6-4e86-ba8a-5e9a13b1bf14,['Collusion with Russia & Obstruction of Justice'],"February 3, 2018",2018-02-03 00:00:00,"Referring to the Nunes memo, Donald Trump tweeted, “This memo totally vindicates ‘Trump’ in probe. But the Russian Witch Hunt goes on and on. Their [sic] was no Collusion and there was no Obstruction (the word now used because, after one year of looking endlessly and finding NOTHING, collusion is dead). This is an American disgrace!” Republican and Democratic lawmakers disagreed.",2020-11-05 02:35:36.760942
273a67b8-0303-4678-85cd-7f49545129bd,['Trump Staff & Administration'],"October 3, 2020",2020-10-03 00:00:00,"White House physician Sean Conley again said Trump was “doing very well,” yet he was contradicted minutes later by Mark Meadows, Trump’s chief of staff. Citing a fever and a drop in blood oxygen level, Meadows said, “The president’s vitals over the last 24 hours were very concerning.”",2020-11-05 02:35:36.761218
ff90e74b-bf74-410b-84db-aff9bbd9ff2a,['Environment'],"May 14, 2020",2020-05-14 00:00:00,"Perchlorate, a toxic chemical compound used in rocket fuel, has been found to contaminate water, causing fetal and infant brain damage. The Obama administration planned to regulate the chemical, but the Environmental Protection Agency, led by Trump’s appointee Andrew Wheeler, went against the decision, saying that the regulation was “not in the public interest.”",2020-11-05 02:35:36.761516
b1c5e44c-4695-475a-9d74-6585ee9df235,"['Policy', 'Public Statements / Tweets']","January 10, 2019",2019-01-10 00:00:00,"In an impromptu news conference, Trump denied ever saying Mexico would pay for his border wall. “I never meant they’re going to write out a check,” he said. While running for president, Trump vowed numerous times that Mexico would reimburse the U.S. for the wall via trade restrictions, foreign aid or other means, stating in February 2016, “Believe me, they’re going to pay for the wall.”",2020-11-05 02:35:36.761844
21e2f22c-6c32-4ead-85cd-9ba1012f4d2b,['Collusion with Russia & Obstruction of Justice'],"March 1, 2018",2018-03-01 00:00:00,"The FBI announced it was investigating a Russian oligarch, Alexander Torshin, for funneling money through the National Rifle Association to Donald Trump’s campaign. Torshin, who is the deputy governor of the Bank of Russia, carries close interpersonal ties to the Kremlin.",2020-11-05 02:35:36.762581
ad2eea3a-c828-4c85-97e6-19caa076069a,['Trump Staff & Administration'],"February 3, 2017",2017-02-03 00:00:00,"Federal Communications Commission Chairman Ajit Pai rolled back an agreement with nine internet service providers that had encouraged ISPs to provide affordable internet access to low-income communities. This reversed the decision of Pai’s Obama-era predecessor, Tom Wheeler, and will remove a $9.25 per month credit for low-income households to purchase internet service.",2020-11-05 02:35:36.762890
6287bc05-945a-4280-acb2-572d9fc72dce,['Collusion with Russia & Obstruction of Justice'],"July 15, 2018",2018-07-15 00:00:00,"At a joint press conference with Russian President Vladimir Putin in Helsinki, Donald Trump sided with Putin over American intelligence. When asked about Russian collusion in the 2016 election, Trump said, “They said they think it’s Russia; I have President Putin, he just said it’s not Russia. I will say this: I don’t see any reason why it would be. I have great confidence in my intelligence people, but I will tell you that President Putin was extremely strong and powerful in his denial today.”",2020-11-05 02:35:36.763211
9c608104-7d52-4f10-b3f3-8373766bae1e,"['Policy', 'Environment']","September 20, 2017",2017-09-20 00:00:00,"Nicaragua announced it would soon sign the Paris Agreement to fight global climate change. After Nicaragua’s signature and Donald Trump’s withdrawal earlier in the year, only two countries in the world wouldn’t uphold the environmental accord—the United States and Syria.",2020-11-05 02:35:36.763640
963998e6-6935-4f49-860e-3ab58554df79,['Public Statements / Tweets'],"September 22, 2017",2017-09-22 00:00:00,"Continuing to use aggressive language towards North Korea and Kim Jong-un, Donald Trump tweeted, “Kim Jong-un of North Korea, who is obviously a madman who doesn’t mind starving or killing his people, will be tested like never before!”",2020-11-05 02:35:36.763995
6a6a8ba1-4551-4955-ae34-76dce481dff0,['Policy'],"October 13, 2020",2020-10-13 00:00:00,"During the coronavirus outbreak at the White House, the Trump administration backed a petition that defends the concept of herd immunity. Most medical experts say the controversial strategy of boosting immunity through widespread infection would kill millions of Americans.",2020-11-05 02:35:36.764438
fd2c2359-3367-45b1-a8eb-b41dfa5a5a5a,['Policy'],"June 15, 2018",2018-06-15 00:00:00,"Following the Trump administration’s “zero tolerance” policy announced in April 2018, The Department of Homeland Security stated that between April 19 to May 31, 2018, at the Mexico–United States border, there were 1,995 migrant children separated from 1,940 adults being held for criminal prosecution for an illegal border crossing. Trump blamed the Democrats, tweeting, “The Democrats are forcing the breakup of families at the Border with their horrible and cruel legislative agenda.”",2020-11-05 02:35:36.764813
a75cd9de-9564-4d14-8157-da0084399b3d,['Public Statements / Tweets'],"July 30, 2016",2016-07-30 00:00:00,"Donald Trump belittled Khizr and Ghazala Khan, the parents of a Muslim American soldier who had been killed while serving in the Army, for their speech at the Democratic National Convention. In his speech at the DNC, Khizr Khan had addressed Trump’s stringent anti-Muslim immigration policies, saying, “Have you even read the United States Constitution? I will gladly lend you my copy. In this document, look for the words liberty and equal protection of law.” In response to the speech, Trump suggested that Khan had “no right” to criticize him.",2020-11-05 02:35:36.765176
2875ad0a-c7a6-48c9-90e3-f573df3cb27e,['Trump Staff & Administration'],"September 29, 2020",2020-09-29 00:00:00,"The White House contacted Amy Coney Barrett about being a Supreme Court nominee only a day after Justice Ruth Bader Ginsburg died on September 18. On September 21, Barrett accepted Trump’s offer to be the nominee, four days before Ginsburg was to lie in state in the U.S. Capitol.",2020-11-05 02:35:36.765465
f32f3a01-c92c-4dd7-bccb-ee66f6a58753,['Public Statements / Tweets'],"October 18, 2017",2017-10-18 00:00:00,"Donald Trump offered the father of a fallen soldier a gift of $25,000. At first, Trump did not keep his promise. Then three months later, on the publication day of the Washington Post’s article reporting Trump never sent his promised gift, a check for $25,000 was mailed to the grieving father.",2020-11-05 02:35:36.765967
a1620fa4-4c11-44dc-b4ca-393611ae80a1,['Public Statements / Tweets'],"August 19, 2020",2020-08-19 00:00:00,Trump demanded a boycott of Goodyear Tire & Rubber Co. after the Ohio company banned its workers from wearing Trump campaign apparel.,2020-11-05 02:35:36.766243
a28a33ff-1bc8-4238-b1ae-3c1087ad1f97,"['Public Statements / Tweets', 'White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","April 18, 2018",2018-04-18 00:00:00,"Donald Trump tweeted, “There is a Revolution going on in California. Soooo many Sanctuary areas want OUT of this ridiculous, crime infested & breeding concept. Jerry Brown is trying to back out of the National Guard at the Border, but the people of the State are not happy. Want Security & Safety NOW!” Though it was unclear what “breeding concept” referred to, the animalistic connotation of breeding, CNN commented, was clear: “Taken literally, the most likely explanation is that he’s talking about sanctuary cities as places where undocumented immigrants breed.”",2020-11-05 02:35:36.766712
14d36519-be00-4815-bf94-b9541c2533cc,['Policy'],"January 25, 2019",2019-01-25 00:00:00,The Trump administration began enforcing a plan that forces migrants seeking asylum in the United States to stay in Mexico for the duration of their immigration proceedings.,2020-11-05 02:35:36.767012
e31b288d-30c9-48ea-b097-76cdd8d2fd71,['Public Statements / Tweets'],"October 20, 2017",2017-10-20 00:00:00,"Donald Trump tweeted, “Just out report: ‘United Kingdom crime rises 13 percent annually amid spread of Radical Islamic terror.’ not good, we must keep America safe!”  The UK’s Office for National Statistics did report a 13 percent increase in police-reported crime in its quarterly report, but gave only one reference to terror attacks in the whole report and did not attribute the rise in crime to Islam in any way.",2020-11-05 02:35:36.767445
e76f22f4-4818-46f8-8a40-ca64a782a629,['Collusion with Russia & Obstruction of Justice'],"January 27, 2017",2017-01-27 00:00:00,"At a private dinner, Donald Trump allegedly demanded loyalty from FBI Director James Comey. Comey claimed Trump said to him, “I need loyalty, I expect loyalty.” Comey had replied that he would always be honest with [Trump], but that he was not ‘reliable’ in the conventional political sense. Comey went on to explain why the Department of Justice and FBI should remain independent of each other. Director Comey was dismissed from office four months later.",2020-11-05 02:35:36.767994
6a5503e6-344d-4f3f-ac81-8fc202c9cd57,['Public Statements / Tweets'],"June 8, 2020",2020-06-08 00:00:00,"Martin Gugino, a 75-year-old peace activist, had to be hospitalized after two police officers shoved him to the ground, fracturing his skull, at a protest in Buffalo, N.Y. In a tweet, Trump baselessly claimed that he “could be an ANTIFA provocateur,” adding, “he fell harder than was pushed. … Could be a set up?”",2020-11-05 02:35:36.768324
afca3eec-342e-47db-bd55-facb1c245d07,['Public Statements / Tweets'],"August 31, 2020",2020-08-31 00:00:00,"Trump retweeted a conspiracy theory claiming that the coronavirus killed only 9,000 people in the country. Asked if Trump was trying to downplay the number of deaths, White House press secretary Kayleigh McEnany said, “No, he was highlighting new CDC information that came out that was worth noting. He was just pointing to those numbers.”",2020-11-05 02:35:36.768640
f0a319d5-5f2a-4eca-93dc-dbde9a16daa2,['Trump Staff & Administration'],"January 21, 2016",2016-01-21 00:00:00,"In his first conference as White House press secretary, Sean Spicer stated emphatically that the gathering on the National Mall for Trump’s inaugural address, “was the largest audience to ever witness an inauguration, period.” Photo evidence of Barack Obama’s first inauguration and subsequent crowd analyses of Trump’s crowd proved this was untrue.",2020-11-05 02:35:36.768939
55db5a84-86dd-42df-abd9-1d79d99f9e1e,['Policy'],"March 6, 2017",2017-03-06 00:00:00,"Six weeks after issuing his first failed executive order blocking citizens from seven Muslim-majority countries, Donald Trump issued a new travel ban. Trump’s first order met objections in several state courts, and was blocked on appeal in the Ninth Circuit Court of Appeals. To improve the second ban’s chances of passing, the Trump administration amended the executive order, excluding Iraq from the list of banned countries and altering the permanent ban on Syrian refugee admissions. About a week later, on March 15, a Hawaiian judge blocked this second draft of the ban.",2020-11-05 02:35:36.769197
c58adef9-0de8-4dc6-9bf7-6287566307fb,"['Trump Staff & Administration', 'Policy']","May 5, 2020",2020-05-05 00:00:00,"Rick Bright, the scientist who lost his job as head of the Biomedical Advanced Research and Development Authority, filed a whistleblower complaint with the U.S. Office of Special Counsel. In the complaint, Bright said his warnings about the coronavirus were dismissed by the Trump administration and that he was punished by being moved to another post.",2020-11-05 02:35:36.769499
4b5b2b44-e246-46f3-8bec-d7ee6d34fd04,"['Sexual Misconduct, Harassment, & Bullying']","June, 2016",2016-06-30 00:00:00,"Cassandra Searles, Miss Washington 2013, accused Donald Trump of sexual misconduct at the Miss USA pageant. Searles posted a photo of contestants with Trump on Facebook, saying, “One guy treated us like cattle,” and “proceeded to have us lined up so he could get a closer look at his property.”",2020-11-05 02:35:36.769793
c6914106-06be-46ec-8bed-8a058856cc13,['Trump Staff & Administration'],"December 13, 2017",2017-12-13 00:00:00,"White House adviser Omarosa Manigault-Newman left her position in Donald Trump’s administration, amid a swirl of speculation about the cause for her departure. She later said, “It has been very, very challenging being the only African American woman in the senior staff.”",2020-11-05 02:35:36.770046
0761a382-cf6e-4843-85e8-e518cf88286a,"['Public Statements / Tweets', 'Policy']","April 5, 2019 ",2019-04-05 00:00:00,"During a visit to Calexico, California, Trump lashed out at those attempting to cross the southern border. “We can’t take you,” he said. “Our country is full … Can’t happen. So turn around.” The United States has space for about 45 million more people.",2020-11-05 02:35:36.770556
3f1e6885-4cb8-4907-a9ba-dd9e1a423a65,['Public Statements / Tweets'],"November 8, 2017",2017-11-08 00:00:00,"Donald Trump marked the one-year anniversary of his election to the presidency by tweeting about his victory. Below a photo of himself giving a thumbs-up, Trump wrote, “Congratulations to all of the “DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory!”",2020-11-05 02:35:36.770865
a2bc4975-4e77-40c4-8072-e8b29d0e21f4,"['Policy', 'Public Statements / Tweets']","January 4, 2020",2020-01-04 00:00:00,"In a thread of tweets, Trump said that if Iran retaliated for the airstrike that killed Suleimani, the U.S. would target 52 sites “important to Iran &  the Iranian culture” and “HIT [them] VERY FAST AND VERY HARD.” Targeting sites of cultural significance is in direct opposition to the 1954 Hague Convention and the Department of Defense’s Law of War manual.",2020-11-05 02:35:36.771539
